comical,1
funny,1
laughable,1
mirthful,1
risible,1
humorous,1
humourous,1
bantering,1
facetious,1
tongue-in-cheek,1
buffoonish,1
clownish,1
clownlike,1
zany,1
droll,1
dry,1
ironic,1
ironical,1
wry,1
farcical,1
ludicrous,1
ridiculous,1
Gilbertian,1
hilarious,1
screaming,1
uproarious,1
jesting,1
jocose,1
jocular,1
joking,1
killing,1
sidesplitting,1
seriocomic,1
seriocomical,1
slapstick,1
tragicomic,1
tragicomical,1
waggish,1
witty,1
humorless,-1
humourless,-1
unhumorous,-1
sobersided,-1
po-faced,-1
unfunny,-1
easy,1
gentle,1
gradual,1
sloping,1
steep,-1
abrupt,-1
precipitous,-1
sharp,-1
bluff,-1
bold,-1
sheer,-1
heavy,-1
perpendicular,-1
steepish,-1
steep-sided,-1
talented,1
gifted,1
untalented,-1
talentless,-1
glamorous,1
glamourous,1
exciting,1
breathless,1
breathtaking,1
elating,1
exhilarating,1
electric,1
galvanic,1
galvanizing,1
galvanising,1
electrifying,1
thrilling,1
heady,1
intoxicating,1
titillating,1
tickling,1
tingling,1
titillating,1
unexciting,-1
commonplace,-1
humdrum,-1
prosaic,-1
unglamorous,-1
unglamourous,-1
uninspired,-1
tame,-1
agleam,1
gleaming,1
nitid,1
bright,1
aglow,1
lambent,1
lucent,1
luminous,1
aglitter,1
coruscant,1
fulgid,1
glinting,1
glistering,1
glittering,1
glittery,1
scintillant,1
scintillating,1
sparkly,1
beady,1
beadlike,1
buttony,1
buttonlike,1
beaming,1
beamy,1
effulgent,1
radiant,1
refulgent,1
blazing,1
blinding,1
dazzling,1
fulgent,1
glaring,1
glary,1
bright_as_a_new_penny(p),1
brilliant,1
ardent,1
glimmery,1
glistening,1
glossy,1
lustrous,1
sheeny,1
shiny,1
shining,1
iridescent,1
nacreous,1
opalescent,1
opaline,1
pearlescent,1
lurid,1
noctilucent,1
satiny,1
sleek,1
silken,1
silky,1
silklike,1
slick,1
self-luminous,1
shimmery,1
silver,1
silvern,1
silvery,1
twinkling(a),1
dull,-1
flat,-1
mat,-1
matt,-1
matte,-1
matted,-1
lackluster,-1
lacklustre,-1
lusterless,-1
lustreless,-1
soft,-1
subdued,-1
glorious,1
bright,1
celebrated,1
historied,1
storied,1
divine,1
elysian,1
inspired,1
empyreal,1
empyrean,1
sublime,1
illustrious,1
incandescent,1
lustrous,1
inglorious,-1
obscure,-1
unknown,-1
unsung,-1
good,1
bang-up,1
bully,1
corking,1
cracking,1
dandy,1
great,1
groovy,1
keen,1
neat,1
nifty,1
not_bad,1
peachy,1
slap-up,1
swell,1
smashing,1
old,1
good_enough,1
goodish,1
hot,1
redeeming(a),1
satisfactory,1
acceptable,1
decent,1
solid,1
superb,1
well-behaved,1
well_behaved,1
bad,-1
atrocious,-1
abominable,-1
awful,-1
dreadful,-1
painful,-1
terrible,-1
unspeakable,-1
corked,-1
corky,-1
deplorable,-1
distressing,-1
lamentable,-1
pitiful,-1
sad,-1
sorry,-1
fearful,-1
frightful,-1
hard,-1
tough,-1
hopeless,-1
horrid,-1
icky,-1
crappy,-1
lousy,-1
rotten,-1
shitty,-1
stinking,-1
stinky,-1
ill,-1
incompetent,-1
unskilled,-1
mediocre,-1
naughty,-1
negative,-1
pretty,-1
rubber,-1
no-good,-1
severe,-1
swingeing,-1
uncool,-1
unsuitable,-1
happy,1
blessed,1
blissful,1
bright,1
golden,1
halcyon,1
prosperous,1
laughing,1
riant,1
unhappy,-1
lovesick,-1
miserable,-1
suffering,-1
wretched,-1
healthy,1
flushed,1
rose-cheeked,1
rosy,1
rosy-cheeked,1
bouncing,1
firm,1
good,1
sound,1
hale,1
whole,1
hearty,1
hearty,1
full-blooded,1
lusty,1
red-blooded,1
anicteric,1
rock-loving,1
rubicund,1
ruddy,1
florid,1
sanguine,1
sun-loving,1
water-loving,1
well-preserved,1
wholesome,1
unhealthy,-1
angry,-1
arthritic,-1
creaky,-1
rheumatic,-1
